city,city_id,time_utc,local_time,temperature,humidity,cloudiness_pc,wind_speed,precipitation_prob,rain_volume,snow_volume
Rome,3169070,1655424000,2022-06-17 01:00:00,30.89,62,31,1.26,0,0,0
Rome,3169070,1655434800,2022-06-17 04:00:00,25.82,73,5,0.65,0.19,0,0
Rome,3169070,1655445600,2022-06-17 07:00:00,24.31,81,10,0.36,0.37,0.2,0
Rome,3169070,1655456400,2022-06-17 10:00:00,23.07,87,22,0.71,0.08,0,0
Rome,3169070,1655467200,2022-06-17 13:00:00,24.93,83,19,0.4,0.17,0,0
Rome,3169070,1655478000,2022-06-17 16:00:00,32.35,55,35,1.33,0,0,0
Rome,3169070,1655488800,2022-06-17 19:00:00,36.54,37,22,2.25,0,0,0
Rome,3169070,1655499600,2022-06-17 22:00:00,36.86,35,63,3.65,0,0,0
Rome,3169070,1655510400,2022-06-18 01:00:00,31.27,59,65,2.86,0,0,0
Rome,3169070,1655521200,2022-06-18 04:00:00,26.18,73,3,1.22,0.02,0,0
Rome,3169070,1655532000,2022-06-18 07:00:00,24.34,84,24,1.1,0.33,0.24,0
Rome,3169070,1655542800,2022-06-18 10:00:00,23.33,91,26,1.31,0.28,0,0
Rome,3169070,1655553600,2022-06-18 13:00:00,24.53,89,50,2.85,0.2,0,0
Rome,3169070,1655564400,2022-06-18 16:00:00,29.03,56,93,4.74,0,0,0
Rome,3169070,1655575200,2022-06-18 19:00:00,32.84,29,82,5.01,0,0,0
Rome,3169070,1655586000,2022-06-18 22:00:00,32.48,25,0,5.38,0,0,0
Rome,3169070,1655596800,2022-06-19 01:00:00,26.4,47,0,3.24,0,0,0
Rome,3169070,1655607600,2022-06-19 04:00:00,23.55,53,0,4.81,0,0,0
Rome,3169070,1655618400,2022-06-19 07:00:00,19.54,70,0,2.48,0,0,0
Rome,3169070,1655629200,2022-06-19 10:00:00,17.45,77,1,2.38,0,0,0
Rome,3169070,1655640000,2022-06-19 13:00:00,19.18,71,3,2.85,0,0,0
Porto,2735943,1655218800,2022-06-14 15:00:00,22.73,77,75,3.36,0,0,0
Porto,2735943,1655229600,2022-06-14 18:00:00,22.56,73,74,2.15,0,0,0
Porto,2735943,1655240400,2022-06-14 21:00:00,20.41,78,48,0.86,0,0,0
Porto,2735943,1655251200,2022-06-15 00:00:00,19.31,75,17,1.73,0,0,0
Porto,2735943,1655262000,2022-06-15 03:00:00,19.05,71,0,1.54,0,0,0
Porto,2735943,1655272800,2022-06-15 06:00:00,19.03,69,8,1.43,0,0,0
Porto,2735943,1655283600,2022-06-15 09:00:00,25.05,50,93,2.38,0.11,0,0
Porto,2735943,1655294400,2022-06-15 12:00:00,23.66,65,96,7.4,0.27,0,0
Porto,2735943,1655305200,2022-06-15 15:00:00,22.75,68,100,1.91,0.92,1.52,0
Porto,2735943,1655316000,2022-06-15 18:00:00,23.27,69,100,2.41,0.84,0.41,0
Porto,2735943,1655326800,2022-06-15 21:00:00,21.74,76,100,2.33,0.58,0.49,0
Porto,2735943,1655337600,2022-06-16 00:00:00,19.03,89,88,6.34,0.3,0,0
Porto,2735943,1655348400,2022-06-16 03:00:00,18.41,89,74,2.0,0,0,0
Porto,2735943,1655359200,2022-06-16 06:00:00,18.08,90,77,1.82,0,0,0
Porto,2735943,1655370000,2022-06-16 09:00:00,20.81,76,81,2.24,0,0,0
Porto,2735943,1655380800,2022-06-16 12:00:00,22.88,67,74,3.66,0,0,0
Porto,2735943,1655391600,2022-06-16 15:00:00,22.55,64,97,3.55,0.06,0,0
Porto,2735943,1655402400,2022-06-16 18:00:00,21.73,60,82,2.8,0.11,0,0
Porto,2735943,1655413200,2022-06-16 21:00:00,19.24,72,40,2.62,0.25,0.11,0
Porto,2735943,1655424000,2022-06-17 00:00:00,18.3,82,38,1.12,0.46,0.39,0
Porto,2735943,1655434800,2022-06-17 03:00:00,17.67,86,26,1.54,0.17,0,0
Porto,2735943,1655445600,2022-06-17 06:00:00,17.39,87,18,0.76,0.09,0,0
Porto,2735943,1655456400,2022-06-17 09:00:00,21.02,70,22,1.67,0,0,0
Porto,2735943,1655467200,2022-06-17 12:00:00,22.94,61,39,4.1,0,0,0
Porto,2735943,1655478000,2022-06-17 15:00:00,22.28,61,91,3.52,0,0,0
Porto,2735943,1655488800,2022-06-17 18:00:00,21.13,62,95,2.77,0,0,0
Porto,2735943,1655499600,2022-06-17 21:00:00,18.65,73,9,2.04,0,0,0
Porto,2735943,1655510400,2022-06-18 00:00:00,17.79,79,38,1.46,0.03,0,0
Porto,2735943,1655521200,2022-06-18 03:00:00,17.05,85,55,0.65,0.01,0,0
Porto,2735943,1655532000,2022-06-18 06:00:00,16.91,85,48,1.76,0,0,0
Porto,2735943,1655542800,2022-06-18 09:00:00,19.52,71,1,3.47,0,0,0
Porto,2735943,1655553600,2022-06-18 12:00:00,20.9,65,2,5.13,0,0,0
Porto,2735943,1655564400,2022-06-18 15:00:00,20.73,66,46,5.31,0,0,0
Porto,2735943,1655575200,2022-06-18 18:00:00,19.13,73,29,4.82,0,0,0
Porto,2735943,1655586000,2022-06-18 21:00:00,17.2,86,37,3.96,0.1,0,0
Porto,2735943,1655596800,2022-06-19 00:00:00,16.36,91,23,4.2,0.36,0.29,0
Porto,2735943,1655607600,2022-06-19 03:00:00,16.07,91,67,4.16,0.5,0.28,0
Porto,2735943,1655618400,2022-06-19 06:00:00,16.5,89,83,5.09,0.49,0.13,0
Porto,2735943,1655629200,2022-06-19 09:00:00,18.06,84,98,5.25,0.49,0.29,0
Porto,2735943,1655640000,2022-06-19 12:00:00,19.27,76,99,4.32,0.38,0.22,0
